id,LocId,State Id,City,Name,ARPLatitude,ARPLongitude,Elevation,Sectional,UNICOM,CTAF,ICAOId
1261,MCE,CA,MERCED,MERCED RGNL/MACREADY FLD,037-17-05.1000N,120-30-50.1000W,155.2,SAN FRANCISCO,122.7,122.7,KMCE
1262,MCI,MO,KANSAS CITY,KANSAS CITY INTL,039-17-51.4000N,094-42-50.0000W,1026.9,KANSAS CITY,122.95,,KMCI
1263,MCK,NE,MC COOK,MC COOK BEN NELSON RGNL,040-12-22.6000N,100-35-31.5000W,2582.9,OMAHA,122.8,122.8,KMCK
1264,MCN,GA,MACON,MIDDLE GEORGIA RGNL,032-41-34.2000N,083-38-57.2000W,354.2,ATLANTA,122.95,128.2,KMCN
1265,MCO,FL,ORLANDO,ORLANDO INTL,028-25-45.8000N,081-18-32.4000W,96.4,JACKSONVILLE,122.95,,KMCO
1266,MCW,IA,MASON CITY,MASON CITY MUNI,043-09-28.1000N,093-19-52.5000W,1213.4,OMAHA,123,123,KMCW
1267,MCX,IN,MONTICELLO,WHITE COUNTY,040-42-36.7000N,086-46-00.4600W,678.5,CHICAGO,122.8,122.8,KMCX
1268,MCZ,NC,WILLIAMSTON,MARTIN COUNTY,035-51-43.8900N,077-10-41.5200W,74.9,CHARLOTTE,122.8,122.8,KMCZ
1269,MDD,TX,MIDLAND,MIDLAND AIRPARK,032-02-11.6500N,102-06-05.5000W,2805.4,ALBUQUERQUE,122.7,122.7,KMDD
1270,MDF,OK,MOORELAND,MOORELAND MUNI,036-29-05.1600N,099-11-39.0000W,1970,WICHITA,122.8,122.8,KMDF
1271,MDH,IL,CARBONDALE/MURPHYSBORO,SOUTHERN ILLINOIS,037-46-41.1000N,089-15-07.3000W,411.2,ST LOUIS,122.95,125.35,KMDH
1272,MDQ,AL,HUNTSVILLE,HUNTSVILLE EXEC TOM SHARP JR FLD,034-51-33.6700N,086-33-27.0500W,763.2,ATLANTA,123,123,KMDQ
1273,MDS,SD,MADISON,MADISON MUNI,044-00-59.1000N,097-05-08.2000W,1718.4,OMAHA,122.8,122.8,KMDS
1274,MDT,PA,HARRISBURG,HARRISBURG INTL,040-11-35.4900N,076-45-45.4300W,310,NEW YORK,,,KMDT
1275,MDW,IL,CHICAGO,CHICAGO MIDWAY INTL,041-47-09.5000N,087-45-08.7000W,619.8,CHICAGO,122.95,,KMDW
1276,MDZ,WI,MEDFORD,TAYLOR COUNTY,045-06-04.7500N,090-18-00.6300W,1478.1,GREEN BAY,122.8,122.8,KMDZ
1277,MEB,NC,MAXTON,LAURINBURG/MAXTON,034-47-31.8200N,079-21-57.2300W,215.6,CHARLOTTE,122.8,122.8,KMEB
1278,MEI,MS,MERIDIAN,KEY FLD,032-19-57.4000N,088-45-06.7000W,298,MEMPHIS,122.95,133.975,KMEI
1279,MEJ,KS,MEADE,MEADE MUNI,037-16-43.2300N,100-21-23.2400W,2527,WICHITA,122.8,122.8,KMEJ
1280,MEM,TN,MEMPHIS,MEMPHIS INTL,035-02-32.6800N,089-58-36.0500W,340.9,MEMPHIS,122.95,,KMEM
1281,MER,CA,ATWATER,CASTLE,037-22-49.7400N,120-34-05.4700W,190.4,SAN FRANCISCO,122.95,118.175,KMER
1282,MEV,NV,MINDEN,MINDEN-TAHOE,039-00-01.8000N,119-45-04.0000W,4723.6,SAN FRANCISCO,123.05,123.05,KMEV
1283,MEY,IA,MAPLETON,JAMES G WHITING MEML FLD,042-10-41.8600N,095-47-37.1200W,1116,OMAHA,122.8,122.8,KMEY
1284,MEZ,AR,MENA,MENA INTERMOUNTAIN MUNI,034-32-43.8400N,094-12-08.7000W,1079.9,MEMPHIS,122.8,122.8,KMEZ
1285,MFD,OH,MANSFIELD,MANSFIELD LAHM RGNL,040-49-17.1000N,082-30-59.9000W,1297,DETROIT,122.95,119.8,KMFD
1286,MFE,TX,MC ALLEN,MC ALLEN MILLER INTL,026-10-33.0000N,098-14-19.0000W,107.2,BROWNSVILLE,122.95,118.5,KMFE
1287,MFI,WI,MARSHFIELD,MARSHFIELD MUNI,044-38-12.7700N,090-11-21.5800W,1277.8,GREEN BAY,123,123,KMFI
1288,MFR,OR,MEDFORD,ROGUE VALLEY INTL - MEDFORD,042-22-29.8700N,122-52-23.8400W,1335.3,KLAMATH FALLS,122.95,119.4,KMFR
1289,MFV,VA,MELFA,ACCOMACK COUNTY,037-38-48.7600N,075-45-39.7600W,47.6,WASHINGTON,122.8,122.8,KMFV
1290,MGC,IN,MICHIGAN CITY,MICHIGAN CITY MUNI-PHILLIPS FLD,041-42-11.9400N,086-49-16.4600W,654.9,CHICAGO,122.7,122.7,KMGC
1291,MGG,MN,MAPLE LAKE,MAPLE LAKE MUNI-BILL MAVENCAMP SR FLD,045-14-09.5700N,093-59-08.1200W,1028,TWIN CITIES,122.8,122.8,KMGG
1292,MGJ,NY,MONTGOMERY,ORANGE COUNTY,041-30-42.5200N,074-15-48.7400W,369.9,NEW YORK,122.725,122.725,KMGJ
1293,MGM,AL,MONTGOMERY,MONTGOMERY RGNL (DANNELLY FLD),032-18-02.3000N,086-23-38.3000W,221.1,ATLANTA,122.95,119.7,KMGM
1294,MGN,MI,HARBOR SPRINGS,HARBOR SPRINGS,045-25-31.7000N,084-54-48.5000W,685.8,LAKE HURON,122.8,122.8,KMGN
1295,MGR,GA,MOULTRIE,MOULTRIE MUNI,031-05-08.0900N,083-48-10.1100W,297.1,JACKSONVILLE,122.8,122.8,KMGR
1296,MGW,WV,MORGANTOWN,MORGANTOWN MUNI (WALTER L BILL HART FLD),039-38-36.9400N,079-55-03.1700W,1243.7,CINCINNATI,122.95,125.1,KMGW
1297,MGY,OH,DAYTON,DAYTON-WRIGHT BROTHERS,039-35-20.3000N,084-13-29.5000W,956.6,CINCINNATI,122.8,122.8,KMGY
1298,MHE,SD,MITCHELL,MITCHELL MUNI,043-46-29.3600N,098-02-19.0200W,1304.4,OMAHA,122.8,122.8,KMHE
1299,MHK,KS,MANHATTAN,MANHATTAN RGNL,039-08-28.4000N,096-40-18.5000W,1066,KANSAS CITY,,118.55,KMHK
1300,MHL,MO,MARSHALL,MARSHALL MEML MUNI,039-05-43.7200N,093-12-10.8000W,778.9,KANSAS CITY,122.8,122.8,KMHL
1301,MHP,GA,METTER,JOHN EDWIN JONES SR FLD/METTER MUNI,032-22-26.3000N,082-04-53.2000W,197.3,ATLANTA,123,123,KMHP
1302,MHR,CA,SACRAMENTO,SACRAMENTO MATHER,038-33-19.1200N,121-17-49.9600W,98.3,SAN FRANCISCO,122.95,120.65,KMHR
1303,MHT,NH,MANCHESTER,MANCHESTER BOSTON RGNL,042-55-58.1000N,071-26-08.7000W,266.4,NEW YORK,122.95,,KMHT
1304,MHV,CA,MOJAVE,MOJAVE AIR & SPACE PORT/RUTAN FLD,035-03-32.2000N,118-09-02.2000W,2801.3,LOS ANGELES,,127.6,KMHV
1305,MIA,FL,MIAMI,MIAMI INTL,025-47-43.3000N,080-17-24.4200W,9.3,MIAMI,123,,KMIA
1306,MIC,MN,MINNEAPOLIS,CRYSTAL,045-03-44.8900N,093-21-14.2800W,869.3,TWIN CITIES,122.95,120.7,KMIC
1307,MIE,IN,MUNCIE,DELAWARE COUNTY RGNL,040-14-32.9000N,085-23-44.7000W,937.4,CHICAGO,122.95,120.1,KMIE
1308,MIO,OK,MIAMI,MIAMI RGNL,036-54-33.2000N,094-53-15.0000W,806.4,KANSAS CITY,122.8,122.8,KMIO
1309,MIT,CA,SHAFTER,SHAFTER-MINTER FLD,035-30-26.9200N,119-11-31.6700W,424.8,LOS ANGELES,,122.9,KMIT
1310,MIV,NJ,MILLVILLE,MILLVILLE MUNI,039-22-04.1000N,075-04-20.0000W,84.6,WASHINGTON,123,123,KMIV
1311,MIW,IA,MARSHALLTOWN,MARSHALLTOWN MUNI,042-06-45.9000N,092-55-04.0000W,974.6,CHICAGO,122.8,122.8,KMIW
1312,MJD,MS,PICAYUNE,PICAYUNE MUNI,030-29-14.9000N,089-39-04.3000W,55.3,NEW ORLEANS,122.8,122.8,KMJD
1313,MJQ,MN,JACKSON,JACKSON MUNI,043-39-00.5000N,094-59-11.7000W,1447,OMAHA,122.8,122.8,KMJQ
1314,MJX,NJ,TOMS RIVER,OCEAN COUNTY,039-55-33.7500N,074-17-43.9200W,86,WASHINGTON,122.7,122.7,KMJX
1315,MKA,SD,MILLER,MILLER MUNI,044-31-30.8600N,098-57-29.0900W,1569.6,TWIN CITIES,,122.9,KMKA
1316,MKC,MO,KANSAS CITY,CHARLES B WHEELER DOWNTOWN,039-07-22.6000N,094-35-34.2000W,756.8,KANSAS CITY,122.95,,KMKC
1317,MKE,WI,MILWAUKEE,GENERAL MITCHELL INTL,042-56-48.9500N,087-53-49.4300W,728.4,CHICAGO,122.95,,KMKE
1318,MKG,MI,MUSKEGON,MUSKEGON COUNTY,043-10-03.6200N,086-14-07.5800W,628.5,CHICAGO,122.95,126.25,KMKG
1319,MKJ,VA,MARION/WYTHEVILLE,MOUNTAIN EMPIRE,036-53-41.4600N,081-20-59.8100W,2558.2,CINCINNATI,122.7,122.7,KMKJ
1320,MKL,TN,JACKSON,MC KELLAR-SIPES RGNL,035-35-59.5700N,088-54-56.2000W,433.3,MEMPHIS,122.95,127.15,KMKL
1321,MKN,TX,COMANCHE,COMANCHE COUNTY-CITY,031-55-13.1000N,098-35-57.1000W,1386.6,SAN ANTONIO,123.075,123.075,KMKN
1322,MKO,OK,MUSKOGEE,MUSKOGEE-DAVIS RGNL,035-39-27.9000N,095-21-41.9000W,611.5,DALLAS-FT WORTH,122.8,122.8,KMKO
1323,MKS,SC,MONCKS CORNER,BERKELEY COUNTY,033-11-05.4100N,080-02-13.1200W,74,CHARLOTTE,123.05,123.05,KMKS
1324,MKT,MN,MANKATO,MANKATO RGNL,044-13-22.0000N,093-55-09.5000W,1020.8,OMAHA,122.725,122.725,KMKT
1325,MKV,LA,MARKSVILLE,MARKSVILLE MUNI,031-05-40.7500N,092-04-08.6100W,78.3,HOUSTON,,122.9,KMKV
1326,MKY,FL,MARCO ISLAND,MARCO ISLAND EXEC,025-59-42.1000N,081-40-21.1000W,5.2,MIAMI,122.7,122.7,KMKY
1327,MLB,FL,MELBOURNE,MELBOURNE ORLANDO INTL,028-06-09.9000N,080-38-42.9000W,33.3,JACKSONVILLE,122.95,118.2,KMLB
1328,MLC,OK,MC ALESTER,MC ALESTER RGNL,034-52-56.6000N,095-47-00.5000W,770.8,DALLAS-FT WORTH,122.95,122.95,KMLC
1329,MLD,ID,MALAD CITY,MALAD CITY,042-10-12.4500N,112-17-33.6500W,4503,SALT LAKE CITY,,122.9,KMLD
1330,MLE,NE,OMAHA,MILLARD,041-11-45.5500N,096-06-44.1500W,1050.7,OMAHA,123,123,KMLE
1331,MLF,UT,MILFORD,MILFORD MUNI/BEN AND JUDY BRISCOE FLD,038-25-35.8900N,113-00-47.7900W,5042.2,LAS VEGAS,122.8,122.8,KMLF
1332,MLI,IL,MOLINE,QUAD CITIES INTL,041-26-53.8000N,090-30-27.1000W,589.6,CHICAGO,122.95,119.4,KMLI
1333,MLJ,GA,MILLEDGEVILLE,BALDWIN COUNTY RGNL,033-09-15.2100N,083-14-29.0500W,384.8,ATLANTA,122.975,122.975,KMLJ
1334,MLS,MT,MILES CITY,FRANK WILEY FLD,046-25-36.7900N,105-53-17.6100W,2634.2,BILLINGS,123,123,KMLS
1335,MLT,ME,MILLINOCKET,MILLINOCKET MUNI,045-38-52.2000N,068-41-08.0000W,408.1,HALIFAX,122.8,122.8,KMLT
1336,MLU,LA,MONROE,MONROE RGNL,032-30-38.0000N,092-02-10.0800W,79.2,MEMPHIS,122.95,118.9,KMLU
1337,MMH,CA,MAMMOTH LAKES,MAMMOTH YOSEMITE,037-37-26.6000N,118-50-19.5000W,7134.8,SAN FRANCISCO,122.8,122.8,KMMH
1338,MMI,TN,ATHENS,MCMINN COUNTY,035-23-57.1000N,084-33-42.4000W,874.3,ATLANTA,122.8,122.8,KMMI
1339,MMK,CT,MERIDEN,MERIDEN MARKHAM MUNI,041-30-31.3700N,072-49-46.1200W,103,NEW YORK,123.05,123.05,KMMK
1340,MML,MN,MARSHALL,SOUTHWEST MINNESOTA RGNL MARSHALL/RYAN FLD,044-27-06.2000N,095-49-27.9000W,1182.8,OMAHA,122.8,122.8,KMML
1341,MMS,MS,MARKS,SELFS,034-13-53.2000N,090-17-22.4000W,161.7,MEMPHIS,,122.9,KMMS
1342,MMU,NJ,MORRISTOWN,MORRISTOWN MUNI,040-47-57.6200N,074-24-53.6000W,186.6,NEW YORK,,118.1,KMMU
1343,MMV,OR,MC MINNVILLE,MC MINNVILLE MUNI,045-11-40.4000N,123-08-09.8000W,162.6,SEATTLE,123,123,KMMV
1344,MNE,LA,MINDEN,MINDEN,032-38-45.7000N,093-17-53.1000W,278.4,MEMPHIS,122.8,122.8,KMNE
1345,MNF,MO,MOUNTAIN VIEW,MOUNTAIN VIEW,036-59-34.2000N,091-42-52.1000W,1182,KANSAS CITY,122.8,122.8,KMNF
1346,MNI,SC,MANNING,SANTEE COOPER RGNL,033-35-13.5600N,080-12-31.2100W,102.7,CHARLOTTE,122.8,122.8,KMNI
1347,MNM,MI,MENOMINEE,MENOMINEE RGNL,045-07-36.0800N,087-38-18.7500W,624.6,GREEN BAY,122.8,122.8,KMNM
1348,MNN,OH,MARION,MARION MUNI,040-36-58.5000N,083-03-48.5000W,993.4,DETROIT,122.8,122.8,KMNN
1349,MNV,TN,MADISONVILLE,MONROE COUNTY,035-32-42.8300N,084-22-49.4400W,1031,ATLANTA,123,123,KMNV
1350,MNZ,TX,HAMILTON,HAMILTON MUNI,031-39-57.3100N,098-08-55.1200W,1304.8,SAN ANTONIO,122.7,122.7,KMNZ
1351,MOB,AL,MOBILE,MOBILE RGNL,030-41-29.1000N,088-14-34.2000W,218.7,NEW ORLEANS,122.95,118.3,KMOB
1352,MOD,CA,MODESTO,MODESTO CITY-COUNTY-HARRY SHAM FLD,037-37-32.9700N,120-57-15.9500W,99.2,SAN FRANCISCO,122.95,125.3,KMOD
1353,MOP,MI,MOUNT PLEASANT,MOUNT PLEASANT MUNI,043-37-17.9000N,084-44-14.3000W,754.7,DETROIT,123,123,KMOP
1354,MOR,TN,MORRISTOWN,MOORE-MURRELL,036-10-45.8000N,083-22-31.6000W,1313.1,CINCINNATI,122.8,122.8,KMOR
1355,MOT,ND,MINOT,MINOT INTL,048-15-27.5000N,101-16-40.9000W,1715.7,BILLINGS,122.95,118.2,KMOT
1356,MOX,MN,MORRIS,MORRIS MUNI/CHARLIE SCHMIDT FLD,045-33-57.5800N,095-58-01.9000W,1135.9,TWIN CITIES,122.8,122.8,KMOX
1357,MPE,MS,PHILADELPHIA,PHILADELPHIA MUNI,032-47-57.1600N,089-07-33.5900W,458.2,MEMPHIS,123,123,KMPE
1358,MPG,WV,MOUNDSVILLE,MARSHALL COUNTY,039-52-51.0000N,080-44-08.8000W,1214.6,CINCINNATI,122.7,122.7,KMPG
1359,MPI,CA,MARIPOSA,MARIPOSA-YOSEMITE,037-30-39.1000N,120-02-22.3000W,2254.2,SAN FRANCISCO,122.7,122.7,KMPI
1360,MPJ,AR,MORRILTON,PETIT JEAN PARK,035-08-19.8000N,092-54-33.1000W,923,MEMPHIS,,122.9,KMPJ
1361,MPO,PA,MOUNT POCONO,POCONO MOUNTAINS RGNL,041-08-15.7000N,075-22-48.2000W,1915.2,NEW YORK,122.7,122.7,KMPO
1362,MPR,KS,MC PHERSON,MC PHERSON,038-21-08.6200N,097-41-28.6700W,1498.3,WICHITA,122.8,122.8,KMPR
1363,MPV,VT,BARRE/MONTPELIER,EDWARD F KNAPP STATE,044-12-12.5600N,072-33-43.5500W,1165.6,MONTREAL,122.8,122.8,KMPV
1364,MPZ,IA,MOUNT PLEASANT,MOUNT PLEASANT MUNI,040-56-47.8000N,091-30-40.2100W,730.6,CHICAGO,123.05,123.05,KMPZ
1365,MQB,IL,MACOMB,MACOMB MUNI,040-31-12.3000N,090-39-08.6000W,705.7,CHICAGO,122.8,122.8,KMQB
1366,MQI,NC,MANTEO,DARE COUNTY RGNL,035-55-08.3400N,075-41-43.9300W,13,CHARLOTTE,122.8,122.8,KMQI
1367,MQJ,IN,INDIANAPOLIS,INDIANAPOLIS RGNL,039-50-35.3000N,085-53-51.8500W,862.3,ST LOUIS,122.975,122.975,KMQJ
1368,MQS,PA,COATESVILLE,CHESTER COUNTY G O CARLSON,039-58-44.3000N,075-51-55.7000W,660.2,WASHINGTON,122.7,122.7,KMQS
1369,MQW,GA,MC RAE,TELFAIR-WHEELER,032-05-49.1900N,082-52-45.8800W,202.1,ATLANTA,,122.9,KMQW
1370,MQY,TN,SMYRNA,SMYRNA,036-00-32.2900N,086-31-12.3200W,543,ATLANTA,122.95,118.5,KMQY
1371,MRB,WV,MARTINSBURG,EASTERN WV RGNL/SHEPHERD FLD,039-24-08.4800N,077-58-58.8000W,564.8,WASHINGTON,122.95,124.3,KMRB
1372,MRC,TN,COLUMBIA/MOUNT PLEASANT,MAURY COUNTY RGNL,035-33-15.6200N,087-10-44.9000W,681.3,ATLANTA,122.8,122.8,KMRC
1373,MRF,TX,MARFA,MARFA MUNI,030-22-16.0000N,104-01-03.1000W,4848.8,EL PASO,122.8,122.8,KMRF
1374,MRH,NC,BEAUFORT,MICHAEL J SMITH FLD,034-44-01.5300N,076-39-37.2800W,10.1,CHARLOTTE,122.8,122.8,KMRH
1375,MRJ,WI,MINERAL POINT,IOWA COUNTY,042-53-12.7700N,090-14-12.0000W,1170.7,CHICAGO,122.8,122.8,KMRJ
1376,MRN,NC,MORGANTON,FOOTHILLS RGNL,035-49-12.8000N,081-36-41.1000W,1269.9,CHARLOTTE,122.7,122.7,KMRN
1377,MRT,OH,MARYSVILLE,UNION COUNTY,040-13-28.2000N,083-21-05.8800W,1020.7,DETROIT,122.8,122.8,KMRT
1378,MRY,CA,MONTEREY,MONTEREY RGNL,036-35-13.0300N,121-50-34.0200W,256.6,SAN FRANCISCO,122.95,118.4,KMRY
1379,MSL,AL,MUSCLE SHOALS,NORTHWEST ALABAMA RGNL,034-44-43.1000N,087-36-36.8000W,550.5,ATLANTA,123.05,123.05,KMSL
1380,MSN,WI,MADISON,DANE COUNTY RGNL/TRUAX FLD,043-08-23.5600N,089-20-15.0200W,886.6,CHICAGO,122.95,119.3,KMSN
1381,MSO,MT,MISSOULA,MISSOULA MONTANA,046-54-58.7000N,114-05-26.0000W,3205.6,GREAT FALLS,122.95,118.4,KMSO
1382,MSP,MN,MINNEAPOLIS,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,044-52-55.1000N,093-13-18.4000W,841.8,TWIN CITIES,122.95,,KMSP
1383,MSS,NY,MASSENA,MASSENA INTL-RICHARDS FLD,044-56-10.4700N,074-50-42.4300W,221.4,MONTREAL,123,123,KMSS
1384,MSV,NY,MONTICELLO,SULLIVAN COUNTY INTL,041-42-05.9000N,074-47-42.1000W,1403.1,NEW YORK,122.8,122.8,KMSV
1385,MSY,LA,NEW ORLEANS,LOUIS ARMSTRONG NEW ORLEANS INTL,029-59-35.8000N,090-15-32.5000W,3.7,NEW ORLEANS,122.95,,KMSY
1386,MTH,FL,MARATHON,THE FLORIDA KEYS MARATHON INTL,024-43-34.3000N,081-03-04.9000W,5.2,MIAMI,122.975,122.975,KMTH
1387,MTJ,CO,MONTROSE,MONTROSE RGNL,038-30-35.3000N,107-53-39.3000W,5758.5,DENVER,122.8,122.8,KMTJ
1388,MTN,MD,BALTIMORE,MARTIN STATE,039-19-32.4000N,076-24-49.6000W,21.5,WASHINGTON,122.95,121.3,KMTN
1389,MTO,IL,MATTOON/CHARLESTON,COLES COUNTY MEML,039-28-40.4000N,088-16-47.9000W,722.3,ST LOUIS,122.7,122.7,KMTO
1390,MTP,NY,MONTAUK,MONTAUK,041-04-36.0000N,071-55-13.7000W,6.8,NEW YORK,122.7,122.7,KMTP
1391,MTV,VA,MARTINSVILLE,BLUE RIDGE,036-37-50.7100N,080-01-06.0200W,940.9,CINCINNATI,122.7,122.7,KMTV
1392,MTW,WI,MANITOWOC,MANITOWOC COUNTY,044-07-43.6000N,087-40-50.1000W,650.9,GREEN BAY,122.8,122.8,KMTW
1393,MUL,GA,MOULTRIE,SPENCE,031-08-15.6700N,083-42-14.6100W,292,JACKSONVILLE,123,123,KMUL
1394,MUT,IA,MUSCATINE,MUSCATINE MUNI,041-22-04.4000N,091-08-53.6000W,547.2,CHICAGO,122.7,122.7,KMUT
1395,MVC,AL,MONROEVILLE,MONROE COUNTY AEROPLEX,031-27-29.0000N,087-21-03.7000W,419.1,NEW ORLEANS,123,123,KMVC
1396,MVE,MN,MONTEVIDEO,MONTEVIDEO-CHIPPEWA COUNTY,044-58-09.1000N,095-42-37.4000W,1034,TWIN CITIES,122.8,122.8,KMVE
1397,MVI,CO,MONTE VISTA,MONTE VISTA MUNI,037-31-43.4100N,106-02-45.2300W,7611.2,DENVER,122.8,122.8,KMVI
1398,MVL,VT,MORRISVILLE,MORRISVILLE-STOWE STATE,044-32-03.7000N,072-36-50.4000W,732.9,MONTREAL,122.8,122.8,KMVL
1399,MVM,ME,MACHIAS,MACHIAS VALLEY,044-42-11.1400N,067-28-42.9300W,96.2,HALIFAX,122.8,122.8,KMVM
1400,MVN,IL,MOUNT VERNON,MOUNT VERNON,038-19-24.1000N,088-51-30.6000W,480.4,ST LOUIS,123,123,KMVN
1401,MVY,MA,VINEYARD HAVEN,MARTHA'S VINEYARD,041-23-36.3000N,070-36-49.9500W,66.9,NEW YORK,122.95,121.4,KMVY
1402,MWA,IL,MARION,VETERANS AIRPORT OF SOUTHERN ILLINOIS,037-45-17.9000N,089-00-39.9000W,471.7,ST LOUIS,122.95,128.4,KMWA
1403,MWC,WI,MILWAUKEE,LAWRENCE J TIMMERMAN,043-06-37.4000N,088-02-03.9000W,744.8,CHICAGO,122.95,120.5,KMWC
1404,MWH,WA,MOSES LAKE,GRANT COUNTY INTL,047-12-30.9000N,119-19-08.9000W,1188.6,SEATTLE,122.95,118.25,KMWH
1405,MWK,NC,MOUNT AIRY,MOUNT AIRY/SURRY COUNTY,036-27-40.9000N,080-33-11.5600W,1268.9,CINCINNATI,123,123,KMWK
1406,MWL,TX,MINERAL WELLS,MINERAL WELLS RGNL,032-46-53.7800N,098-03-36.6300W,973.6,DALLAS-FT WORTH,122.725,122.725,KMWL
1407,MWM,MN,WINDOM,WINDOM MUNI,043-54-48.2800N,095-06-33.8400W,1410.8,OMAHA,,122.9,KMWM
1408,MWO,OH,MIDDLETOWN,MIDDLETOWN RGNL/HOOK FLD,039-31-54.3000N,084-23-47.2000W,650.6,CINCINNATI,123,123,KMWO
1409,MXA,AR,MANILA,MANILA MUNI,035-53-40.0100N,090-09-16.4500W,242.7,MEMPHIS,122.8,122.8,KMXA
1410,MXO,IA,MONTICELLO,MONTICELLO RGNL,042-13-13.3000N,091-09-47.8700W,833.3,CHICAGO,122.8,122.8,KMXO
1411,MYF,CA,SAN DIEGO,MONTGOMERY-GIBBS EXEC,032-48-56.6000N,117-08-22.4000W,427.3,LOS ANGELES,122.95,119.2,KMYF
1412,MYJ,MO,MEXICO,MEXICO MEML,039-09-27.0400N,091-49-05.7500W,822.7,KANSAS CITY,,122.9,KMYJ
1413,MYL,ID,MC CALL,MC CALL MUNI,044-53-19.4800N,116-06-06.3100W,5024.1,GREAT FALLS,122.8,122.8,KMYL
1414,MYR,SC,MYRTLE BEACH,MYRTLE BEACH INTL,033-40-47.0700N,078-55-41.9600W,25,CHARLOTTE,122.95,128.45,KMYR
1415,MYV,CA,MARYSVILLE,YUBA COUNTY,039-05-52.0000N,121-34-11.4000W,64.3,SAN FRANCISCO,123.05,123.05,KMYV
1416,MYZ,KS,MARYSVILLE,MARYSVILLE MUNI,039-51-23.1500N,096-37-50.5700W,1283,KANSAS CITY,122.8,122.8,KMYZ
1417,MZH,MN,MOOSE LAKE,MOOSE LAKE CARLTON COUNTY,046-25-07.0000N,092-48-17.2000W,1076,GREEN BAY,,122.9,KMZH
1418,MZJ,AZ,MARANA,PINAL AIRPARK,032-30-35.4000N,111-19-31.2000W,1893.1,PHOENIX,123.05,123.05,KMZJ
1419,MZZ,IN,MARION,MARION MUNI - MCKINNEY FLD,040-29-23.7000N,085-40-47.2000W,858.7,CHICAGO,122.7,122.7,KMZZ
1420,NEW,LA,NEW ORLEANS,LAKEFRONT,030-02-32.7000N,090-01-41.7000W,7.3,NEW ORLEANS,,118.95,KNEW
1421,NQA,TN,MILLINGTON,MILLINGTON/MEMPHIS,035-21-23.9000N,089-52-13.5500W,322.4,MEMPHIS,122.95,120.25,KNQA
1422,NRN,KS,NORTON,NORTON MUNI,039-51-01.7000N,099-53-40.9000W,2384,WICHITA,,122.9,KNRN
1423,NVD,MO,NEVADA,NEVADA MUNI,037-51-08.9200N,094-18-16.5900W,892,KANSAS CITY,122.8,122.8,KNVD
1424,NYL,AZ,YUMA,YUMA MCAS/YUMA INTL,032-39-23.6700N,114-36-21.5500W,213.3,PHOENIX,122.95,119.3,KNYL
1425,OAJ,NC,JACKSONVILLE,ALBERT J ELLIS,034-49-45.0000N,077-36-43.7000W,92.9,CHARLOTTE,122.95,132.65,KOAJ
1426,OAK,CA,OAKLAND,METRO OAKLAND INTL,037-43-16.5000N,122-13-16.1000W,9,SAN FRANCISCO,122.95,,KOAK
1427,OAR,CA,MARINA,MARINA MUNI,036-40-53.5000N,121-45-42.0000W,136.6,SAN FRANCISCO,122.7,122.7,KOAR
1428,OBE,FL,OKEECHOBEE,OKEECHOBEE COUNTY,027-15-59.6600N,080-51-01.4100W,33.5,MIAMI,123,123,KOBE
1429,OBI,NJ,WOODBINE,WOODBINE MUNI,039-13-08.9000N,074-47-41.1000W,41,WASHINGTON,123.05,123.05,KOBI
1430,OCF,FL,OCALA,OCALA INTL-JIM TAYLOR FLD,029-10-18.7600N,082-13-26.8100W,89.7,JACKSONVILLE,,119.25,KOCF
1431,OCH,TX,NACOGDOCHES,NACOGDOCHES A L MANGHAM JR RGNL,031-34-39.9500N,094-42-36.4000W,354.8,HOUSTON,123,123,KOCH
1432,OCQ,WI,OCONTO,OCONTO/J DOUGLAS BAKE MUNI,044-52-26.6000N,087-54-35.1700W,604.4,GREEN BAY,122.8,122.8,KOCQ
1433,OCW,NC,WASHINGTON,WASHINGTON-WARREN,035-34-13.7000N,077-02-59.3000W,37.4,CHARLOTTE,122.7,122.7,KOCW
1434,ODO,TX,ODESSA,ODESSA-SCHLEMEYER FLD,031-55-17.0900N,102-23-13.6800W,3003.6,SAN ANTONIO,123,123,KODO
1435,ODX,NE,ORD,EVELYN SHARP FLD,041-37-25.3000N,098-57-06.7000W,2070,OMAHA,122.8,122.8,KODX
1436,OEB,MI,COLDWATER,BRANCH COUNTY MEML,041-56-00.5600N,085-03-08.3100W,958.3,CHICAGO,122.7,122.7,KOEB
1437,OEL,KS,OAKLEY,OAKLEY MUNI,039-06-42.3000N,100-49-00.3000W,3045.2,WICHITA,122.8,122.8,KOEL
1438,OEO,WI,OSCEOLA,L O SIMENSTAD MUNI,045-18-33.6400N,092-41-24.4400W,905.5,GREEN BAY,,122.9,KOEO
1439,OFK,NE,NORFOLK,NORFOLK RGNL/KARL STEFAN MEML FLD,041-59-07.6600N,097-26-06.4100W,1572.6,OMAHA,122.7,122.7,KOFK
1440,OFP,VA,RICHMOND/ASHLAND,HANOVER COUNTY MUNI,037-42-32.2000N,077-26-11.9000W,206.5,WASHINGTON,122.7,122.7,KOFP
1441,OGA,NE,OGALLALA,SEARLE FLD,041-07-10.1000N,101-46-10.9000W,3279.3,CHEYENNE,122.8,122.8,KOGA
